Group,Month,Stratum,Density,SE,% of var.,95% Lower,95% Upper
ATPU,04050607,g100,0.67803,0.31814,46.92,0.16575,2.7736
ATPU,04050607,g101,0.59651,0.41353,69.32,0.13586,2.619
ATPU,04050607,g102,0.93967,0.89239,94.97,0.10174,8.6793
ATPU,04050607,g103,0.22353,0.25513,114.14,0.012266,4.0734
ATPU,04050607,g104,0,,,,
ATPU,04050607,g106,2.3911,0.092773,3.88,2.216,2.58
ATPU,04050607,g107,0,,,,
ATPU,04050607,g108,0,,,,
ATPU,04050607,g109,0,,,,
ATPU,04050607,g11,0,,,,
ATPU,04050607,g110,0.22978,0.13311,57.93,0.071252,0.74102
ATPU,04050607,g111,0.40361,0.42123,104.37,0.059656,2.7307
ATPU,04050607,g112,0.16797,0.15823,94.2,0.030041,0.93915
ATPU,04050607,g113,0,,,,
ATPU,04050607,g114,1.0884,1.2595,115.72,0.020762,57.06
ATPU,04050607,g115,0.19175,0.1928,100.55,0.024839,1.4802
ATPU,04050607,g116,0,,,,
ATPU,04050607,g117,0,,,,
ATPU,04050607,g118,0,,,,
ATPU,04050607,g119,1.6615,0.73522,44.25,0.56308,4.9026
ATPU,04050607,g12,0,,,,
ATPU,04050607,g120,0.82228,1.0719,130.35,0.051798,13.054
ATPU,04050607,g121,0.98908,0.038376,3.88,0.91665,1.0672
ATPU,04050607,g122,0.21166,0.19446,91.87,0.0073829,6.068
ATPU,04050607,g124,0,,,,
ATPU,04050607,g125,0,,,,
ATPU,04050607,g126,0,,,,
ATPU,04050607,g127,0,,,,
ATPU,04050607,g129,0,,,,
ATPU,04050607,g13,0,,,,
ATPU,04050607,g130,0.30205,0.23614,78.18,0.066119,1.3799
ATPU,04050607,g131,0.17603,0.11437,64.97,0.049341,0.62801
ATPU,04050607,g132,0.58402,0.23107,39.57,0.25813,1.3214
ATPU,04050607,g133,0.30702,0.33487,109.07,0.035233,2.6753
ATPU,04050607,g134,0.49747,0.50879,102.28,0.013165,18.797
ATPU,04050607,g135,0.86182,0.68349,79.31,0.1563,4.7519
ATPU,04050607,g136,0.42878,0.42029,98.02,0.000013722,13398
ATPU,04050607,g137,0,,,,
ATPU,04050607,g138,0,,,,
ATPU,04050607,g139,0,,,,
ATPU,04050607,g14,0,,,,
ATPU,04050607,g140,0,,,,
ATPU,04050607,g141,0,,,,
ATPU,04050607,g142,0,,,,
ATPU,04050607,g143,0,,,,
ATPU,04050607,g144,0,,,,
ATPU,04050607,g145,0,,,,
ATPU,04050607,g146,0.090349,0.088935,98.44,0.014049,0.58102
ATPU,04050607,g147,1.0789,0.42229,39.14,0.44339,2.6252
ATPU,04050607,g148,0.46037,0.25782,56,0.13832,1.5322
ATPU,04050607,g149,0,,,,
ATPU,04050607,g150,0.2297,0.22452,97.74,0.03317,1.5907
ATPU,04050607,g151,0.42068,0.22914,54.47,0.00075434,234.6
ATPU,04050607,g154,0,,,,
ATPU,04050607,g155,0.47981,0.21422,44.65,0.078619,2.9283
ATPU,04050607,g156,0,,,,
ATPU,04050607,g157,0,,,,
ATPU,04050607,g158,0,,,,
ATPU,04050607,g159,0,,,,
ATPU,04050607,g16,0,,,,
ATPU,04050607,g160,0,,,,
ATPU,04050607,g161,0,,,,
ATPU,04050607,g162,0,,,,
ATPU,04050607,g163,0,,,,
ATPU,04050607,g164,0,,,,
ATPU,04050607,g165,0.10912,0.10387,95.19,0.015316,0.7775
ATPU,04050607,g166,2.1196,1.2821,60.49,0.65629,6.8458
ATPU,04050607,g167,1.5751,0.71395,45.33,0.59372,4.1788
ATPU,04050607,g168,0,,,,
ATPU,04050607,g169,0,,,,
ATPU,04050607,g17,0,,,,
ATPU,04050607,g170,0,,,,
ATPU,04050607,g171,0,,,,
ATPU,04050607,g172,0.45867,0.41719,90.95,0.016411,12.819
ATPU,04050607,g174,0,,,,
ATPU,04050607,g175,0,,,,
ATPU,04050607,g176,0,,,,
ATPU,04050607,g177,0,,,,
ATPU,04050607,g178,0,,,,
ATPU,04050607,g179,0,,,,
ATPU,04050607,g18,0,,,,
ATPU,04050607,g180,0,,,,
ATPU,04050607,g181,0.15294,0.099341,64.96,0.040018,0.58448
ATPU,04050607,g182,0,,,,
ATPU,04050607,g183,0,,,,
ATPU,04050607,g185,0,,,,
ATPU,04050607,g186,20.238,6.1824,30.55,10.922,37.501
ATPU,04050607,g187,2.472,1.289,52.14,0.87,7.0239
ATPU,04050607,g188,0.43331,0.23585,54.43,0.143,1.313
ATPU,04050607,g189,0.66183,0.50856,76.84,0.15204,2.881
ATPU,04050607,g19,0,,,,
ATPU,04050607,g190,0.3157,0.28266,89.53,0.011752,8.4807
ATPU,04050607,g191,0,,,,
ATPU,04050607,g192,0.29527,0.23661,80.14,0.031578,2.7609
ATPU,04050607,g193,0.42622,0.2113,49.58,0.096867,1.8754
ATPU,04050607,g194,0,,,,
ATPU,04050607,g195,0,,,,
ATPU,04050607,g196,0,,,,
ATPU,04050607,g198,0,,,,
ATPU,04050607,g199,0,,,,
ATPU,04050607,g2,0,,,,
ATPU,04050607,g20,0,,,,
ATPU,04050607,g200,0,,,,
ATPU,04050607,g201,0,,,,
ATPU,04050607,g202,0,,,,
ATPU,04050607,g205,13.048,4.4725,34.28,6.6366,25.653
ATPU,04050607,g206,9.6878,3.0937,31.93,5.0732,18.5
ATPU,04050607,g207,1.4628,0.93339,63.81,0.40984,5.221
ATPU,04050607,g208,0.35424,0.19364,54.66,0.1175,1.0679
ATPU,04050607,g209,0.1956,0.11342,57.98,0.060597,0.6314
ATPU,04050607,g21,0,,,,
ATPU,04050607,g210,0.14132,0.077981,55.18,0.048674,0.41034
ATPU,04050607,g211,0.062357,0.065822,105.56,0.0097525,0.39871
ATPU,04050607,g212,0.36788,0.47625,129.46,0.023456,5.7697
ATPU,04050607,g213,0,,,,
ATPU,04050607,g214,0,,,,
ATPU,04050607,g215,0,,,,
ATPU,04050607,g216,0,,,,
ATPU,04050607,g217,0,,,,
ATPU,04050607,g218,0,,,,
ATPU,04050607,g219,0,,,,
ATPU,04050607,g220,0,,,,
ATPU,04050607,g221,0.17178,0.1735,101,0.016789,1.7575
ATPU,04050607,g223,15.769,8.531,54.1,5.1074,48.687
ATPU,04050607,g224,10.404,5.2497,50.46,3.8553,28.075
ATPU,04050607,g225,0.6626,0.34478,52.04,0.18905,2.3223
ATPU,04050607,g226,0.66992,0.48444,72.31,0.15036,2.9847
ATPU,04050607,g227,0,,,,
ATPU,04050607,g228,0,,,,
ATPU,04050607,g229,0,,,,
ATPU,04050607,g23,0,,,,
ATPU,04050607,g230,0.050244,0.050052,99.62,0.0084712,0.298
ATPU,04050607,g231,0.080158,0.083136,103.71,0.012461,0.51562
ATPU,04050607,g232,0,,,,
ATPU,04050607,g233,0,,,,
ATPU,04050607,g234,0,,,,
ATPU,04050607,g235,0.11319,0.10381,91.72,0.015223,0.84156
ATPU,04050607,g236,0,,,,
ATPU,04050607,g237,0,,,,
ATPU,04050607,g238,0.38652,0.23209,60.05,0.10771,1.387
ATPU,04050607,g239,0.25264,0.22836,90.39,0.021707,2.9403
ATPU,04050607,g240,0.88864,0.38378,43.19,0.0056441,139.91
ATPU,04050607,g241,0.53773,0.27861,51.81,0.11503,2.5137
ATPU,04050607,g242,1.0817,0.43415,40.14,0.45236,2.5865
ATPU,04050607,g243,0.48899,0.44186,90.36,0.090891,2.6308
ATPU,04050607,g244,0,,,,
ATPU,04050607,g245,0,,,,
ATPU,04050607,g246,0,,,,
ATPU,04050607,g247,0.058322,0.055803,95.68,0.0098972,0.34368
ATPU,04050607,g248,0,,,,
ATPU,04050607,g249,0,,,,
ATPU,04050607,g25,0,,,,
ATPU,04050607,g250,0,,,,
ATPU,04050607,g252,0.14008,0.11878,84.79,0.025692,0.7638
ATPU,04050607,g253,0.68121,0.36595,53.72,0.21846,2.1242
ATPU,04050607,g254,2.8387,1.673,58.93,0.62659,12.86
ATPU,04050607,g255,0,,,,
ATPU,04050607,g256,1.0973,0.84593,77.09,0.20676,5.8238
ATPU,04050607,g257,0.22813,0.21023,92.15,0.03355,1.5513
ATPU,04050607,g258,0.61426,0.57795,94.09,0.098029,3.849
ATPU,04050607,g259,0.10735,0.065903,61.39,0.031342,0.36767
ATPU,04050607,g26,0,,,,
ATPU,04050607,g260,0,,,,
ATPU,04050607,g261,0,,,,
ATPU,04050607,g262,0,,,,
ATPU,04050607,g264,0,,,,
ATPU,04050607,g266,3.902,3.0493,78.15,0.43623,34.903
ATPU,04050607,g267,2.802,1.3851,49.43,0.97488,8.0534
ATPU,04050607,g268,1.5179,0.74588,49.14,0.52055,4.4259
ATPU,04050607,g269,0.21531,0.15328,71.19,0.049257,0.94118
ATPU,04050607,g27,0,,,,
ATPU,04050607,g270,0,,,,
ATPU,04050607,g271,0.14357,0.1476,102.81,0.013621,1.5133
ATPU,04050607,g272,0,,,,
ATPU,04050607,g273,0,,,,
ATPU,04050607,g274,0.25859,0.25892,100.13,0.025645,2.6075
ATPU,04050607,g275,0,,,,
ATPU,04050607,g276,0,,,,
ATPU,04050607,g279,2.241,0.96871,43.23,0.86512,5.8049
ATPU,04050607,g28,0,,,,
ATPU,04050607,g280,1.1474,0.92514,80.63,0.20347,6.4704
ATPU,04050607,g281,0,,,,
ATPU,04050607,g282,0.066036,0.066916,101.33,0.010391,0.41969
ATPU,04050607,g285,0.16332,0.1504,92.09,0.018596,1.4343
ATPU,04050607,g287,0,,,,
ATPU,04050607,g29,0,,,,
ATPU,04050607,g290,1.1367,0.9018,79.34,0.16394,7.8811
ATPU,04050607,g291,0.85542,0.36479,42.64,0.33419,2.1896
ATPU,04050607,g292,0.15727,0.17141,108.99,0.01807,1.3688
ATPU,04050607,g293,0,,,,
ATPU,04050607,g294,0,,,,
ATPU,04050607,g295,0,,,,
ATPU,04050607,g297,0,,,,
ATPU,04050607,g3,0,,,,
ATPU,04050607,g30,0,,,,
ATPU,04050607,g301,24.269,11.244,46.33,6.0309,97.661
ATPU,04050607,g302,5.3077,1.5469,29.14,2.8706,9.8138
ATPU,04050607,g303,0.45386,0.38924,85.76,0.05795,3.5546
ATPU,04050607,g304,0.17136,0.1697,99.03,0.0227,1.2936
ATPU,04050607,g305,0,,,,
ATPU,04050607,g306,0,,,,
ATPU,04050607,g308,3.0219,0.11725,3.88,2.8006,3.2607
ATPU,04050607,g312,4.0763,1.9896,48.81,0.57082,29.109
ATPU,04050607,g313,5.2796,1.8802,35.61,2.1856,12.754
ATPU,04050607,g314,0.39845,0.24349,61.11,0.11373,1.396
ATPU,04050607,g315,0.20504,0.13025,63.52,0.053645,0.78373
ATPU,04050607,g316,0,,,,
ATPU,04050607,g317,0,,,,
ATPU,04050607,g318,0,,,,
ATPU,04050607,g32,0,,,,
ATPU,04050607,g324,0,,,,
ATPU,04050607,g325,0.9308,0.22061,23.7,0.51518,1.6817
ATPU,04050607,g326,1.0376,0.71711,69.11,0.18385,5.8562
ATPU,04050607,g327,0,,,,
ATPU,04050607,g328,0,,,,
ATPU,04050607,g329,0,,,,
ATPU,04050607,g33,0,,,,
ATPU,04050607,g330,0,,,,
ATPU,04050607,g331,0,,,,
ATPU,04050607,g336,0,,,,
ATPU,04050607,g337,0.2119,0.18895,89.17,0.0079685,5.6347
ATPU,04050607,g338,0,,,,
ATPU,04050607,g339,0,,,,
ATPU,04050607,g34,0,,,,
ATPU,04050607,g340,0,,,,
ATPU,04050607,g341,0,,,,
ATPU,04050607,g347,0,,,,
ATPU,04050607,g348,0,,,,
ATPU,04050607,g349,0,,,,
ATPU,04050607,g35,0,,,,
ATPU,04050607,g350,0,,,,
ATPU,04050607,g351,0,,,,
ATPU,04050607,g352,0,,,,
ATPU,04050607,g353,0,,,,
ATPU,04050607,g358,0,,,,
ATPU,04050607,g359,0,,,,
ATPU,04050607,g36,0,,,,
ATPU,04050607,g360,0,,,,
ATPU,04050607,g361,0,,,,
ATPU,04050607,g362,0,,,,
ATPU,04050607,g363,0,,,,
ATPU,04050607,g364,0,,,,
ATPU,04050607,g369,0,,,,
ATPU,04050607,g37,0.71083,0.61818,86.97,0.000056127,9002.4
ATPU,04050607,g370,0,,,,
ATPU,04050607,g371,0,,,,
ATPU,04050607,g372,0,,,,
ATPU,04050607,g373,0,,,,
ATPU,04050607,g374,0,,,,
ATPU,04050607,g377,0,,,,
ATPU,04050607,g378,0,,,,
ATPU,04050607,g379,0,,,,
ATPU,04050607,g380,0,,,,
ATPU,04050607,g381,0,,,,
ATPU,04050607,g382,0,,,,
ATPU,04050607,g383,0,,,,
ATPU,04050607,g388,0,,,,
ATPU,04050607,g389,0,,,,
ATPU,04050607,g39,0,,,,
ATPU,04050607,g390,0,,,,
ATPU,04050607,g391,0,,,,
ATPU,04050607,g392,0,,,,
ATPU,04050607,g393,0.10516,0.098959,94.1,0.016779,0.65908
ATPU,04050607,g394,0,,,,
ATPU,04050607,g395,0,,,,
ATPU,04050607,g399,0,,,,
ATPU,04050607,g4,0,,,,
ATPU,04050607,g400,0,,,,
ATPU,04050607,g401,0,,,,
ATPU,04050607,g402,0,,,,
ATPU,04050607,g403,0.050925,0.049764,97.72,0.008981,0.28875
ATPU,04050607,g405,0,,,,
ATPU,04050607,g409,0,,,,
ATPU,04050607,g41,0.25227,0.20227,80.18,0.041338,1.5395
ATPU,04050607,g410,0,,,,
ATPU,04050607,g411,0,,,,
ATPU,04050607,g412,0,,,,
ATPU,04050607,g413,0,,,,
ATPU,04050607,g414,0,,,,
ATPU,04050607,g415,0,,,,
ATPU,04050607,g416,0,,,,
ATPU,04050607,g423,0,,,,
ATPU,04050607,g424,0,,,,
ATPU,04050607,g425,0,,,,
ATPU,04050607,g426,0,,,,
ATPU,04050607,g43,0,,,,
ATPU,04050607,g434,0.5019,0.019474,3.88,0.46515,0.54156
ATPU,04050607,g435,0,,,,
ATPU,04050607,g44,0,,,,
ATPU,04050607,g440,0,,,,
ATPU,04050607,g441,0,,,,
ATPU,04050607,g446,0,,,,
ATPU,04050607,g45,0,,,,
ATPU,04050607,g450,0,,,,
ATPU,04050607,g453,0,,,,
ATPU,04050607,g459,0,,,,
ATPU,04050607,g463,0,,,,
ATPU,04050607,g466,0,,,,
ATPU,04050607,g468,0,,,,
ATPU,04050607,g469,0,,,,
ATPU,04050607,g472,0,,,,
ATPU,04050607,g473,0,,,,
ATPU,04050607,g474,0,,,,
ATPU,04050607,g475,0,,,,
ATPU,04050607,g478,0,,,,
ATPU,04050607,g479,0,,,,
ATPU,04050607,g480,0,,,,
ATPU,04050607,g485,0,,,,
ATPU,04050607,g489,0,,,,
ATPU,04050607,g49,0,,,,
ATPU,04050607,g490,0,,,,
ATPU,04050607,g493,0,,,,
ATPU,04050607,g494,0,,,,
ATPU,04050607,g495,0,,,,
ATPU,04050607,g498,0,,,,
ATPU,04050607,g499,0,,,,
ATPU,04050607,g5,0,,,,
ATPU,04050607,g50,0,,,,
ATPU,04050607,g502,0,,,,
ATPU,04050607,g503,0,,,,
ATPU,04050607,g504,0,,,,
ATPU,04050607,g506,0,,,,
ATPU,04050607,g507,0,,,,
ATPU,04050607,g508,0,,,,
ATPU,04050607,g509,0,,,,
ATPU,04050607,g51,0,,,,
ATPU,04050607,g510,0,,,,
ATPU,04050607,g511,0,,,,
ATPU,04050607,g512,0,,,,
ATPU,04050607,g513,0,,,,
ATPU,04050607,g514,0,,,,
ATPU,04050607,g52,0.61682,0.35272,57.18,0.19155,1.9862
ATPU,04050607,g53,0.5888,0.20871,35.45,0.28198,1.2295
ATPU,04050607,g54,0,,,,
ATPU,04050607,g55,0.30277,0.23045,76.11,0.035441,2.5866
ATPU,04050607,g56,0.77582,0.29098,37.51,0.36002,1.6718
ATPU,04050607,g57,2.3096,1.0838,46.92,0.67379,7.9171
ATPU,04050607,g58,0,,,,
ATPU,04050607,g59,0,,,,
ATPU,04050607,g60,0,,,,
ATPU,04050607,g61,0,,,,
ATPU,04050607,g69,0,,,,
ATPU,04050607,g7,0,,,,
ATPU,04050607,g70,0.18321,0.094069,51.35,0.061451,0.5462
ATPU,04050607,g71,0,,,,
ATPU,04050607,g72,0,,,,
ATPU,04050607,g73,0.54355,0.25815,47.49,0.21092,1.4007
ATPU,04050607,g74,0,,,,
ATPU,04050607,g75,0.18919,0.17878,94.5,0.024321,1.4716
ATPU,04050607,g76,0.11164,0.10948,98.07,0.01146,1.0875
ATPU,04050607,g77,0.17567,0.20749,118.12,0.009006,3.4264
ATPU,04050607,g78,0,,,,
ATPU,04050607,g80,0,,,,
ATPU,04050607,g83,0,,,,
ATPU,04050607,g84,0,,,,
ATPU,04050607,g86,0,,,,
ATPU,04050607,g87,0,,,,
ATPU,04050607,g88,0,,,,
ATPU,04050607,g89,0,,,,
ATPU,04050607,g9,0,,,,
ATPU,04050607,g90,0,,,,
ATPU,04050607,g91,0.23584,0.12067,51.17,0.087871,0.63296
ATPU,04050607,g92,0.21122,0.10781,51.04,0.07534,0.59218
ATPU,04050607,g93,0.2241,0.13133,58.6,0.065668,0.76479
ATPU,04050607,g94,0.11233,0.07877,70.13,0.030166,0.41826
ATPU,04050607,g95,0.40978,0.24298,59.3,0.12079,1.3902
ATPU,04050607,g96,0,,,,
ATPU,04050607,g97,0,,,,
ATPU,04050607,g98,0,,,,
ATPU,08091011,g100,0,,,,
ATPU,08091011,g101,0.19038,0.19997,105.03,0.020805,1.7421
ATPU,08091011,g102,0,,,,
ATPU,08091011,g103,0,,,,
ATPU,08091011,g104,0,,,,
ATPU,08091011,g105,0,,,,
ATPU,08091011,g106,2.0666,0.32173,15.57,1.1722,3.6436
ATPU,08091011,g107,0.42371,0.38947,91.92,0.048456,3.705
ATPU,08091011,g108,0,,,,
ATPU,08091011,g109,0.025469,0.025401,99.74,0.0045851,0.14147
ATPU,08091011,g110,0.22126,0.21122,95.46,0.037672,1.2995
ATPU,08091011,g111,0.51326,0.40002,77.94,0.1082,2.4347
ATPU,08091011,g112,0,,,,
ATPU,08091011,g113,0.050812,0.052722,103.76,0.0081289,0.31762
ATPU,08091011,g114,0,,,,
ATPU,08091011,g115,0,,,,
ATPU,08091011,g116,0,,,,
ATPU,08091011,g117,0,,,,
ATPU,08091011,g121,0,,,,
ATPU,08091011,g122,0,,,,
ATPU,08091011,g123,0,,,,
ATPU,08091011,g124,0.14578,0.11942,81.92,0.01503,1.414
ATPU,08091011,g125,0,,,,
ATPU,08091011,g126,0,,,,
ATPU,08091011,g127,0,,,,
ATPU,08091011,g128,0,,,,
ATPU,08091011,g129,0.16526,0.15883,96.11,0.025632,1.0655
ATPU,08091011,g130,0,,,,
ATPU,08091011,g131,0,,,,
ATPU,08091011,g132,0,,,,
ATPU,08091011,g133,0.12138,0.10611,87.42,0.015054,0.97865
ATPU,08091011,g134,0,,,,
ATPU,08091011,g135,0.61793,0.55207,89.34,0.054387,7.0208
ATPU,08091011,g137,0,,,,
ATPU,08091011,g138,0,,,,
ATPU,08091011,g140,0,,,,
ATPU,08091011,g141,0,,,,
ATPU,08091011,g142,0,,,,
ATPU,08091011,g143,0.18996,0.21098,111.07,0.019008,1.8984
ATPU,08091011,g144,0.11699,0.05314,45.42,0.04732,0.28925
ATPU,08091011,g145,0,,,,
ATPU,08091011,g146,0.28253,0.24224,85.74,0.011782,6.7747
ATPU,08091011,g148,1.9562,0.091515,4.68,1.7847,2.1441
ATPU,08091011,g150,0.33143,0.3183,96.04,0.010376,10.587
ATPU,08091011,g152,0,,,,
ATPU,08091011,g153,0,,,,
ATPU,08091011,g154,0,,,,
ATPU,08091011,g156,0,,,,
ATPU,08091011,g157,0,,,,
ATPU,08091011,g158,0,,,,
ATPU,08091011,g159,0,,,,
ATPU,08091011,g16,0,,,,
ATPU,08091011,g160,0.031263,0.029484,94.31,0.0057142,0.17104
ATPU,08091011,g161,0.29716,0.15837,53.29,0.10597,0.83332
ATPU,08091011,g162,0,,,,
ATPU,08091011,g163,0,,,,
ATPU,08091011,g164,0,,,,
ATPU,08091011,g165,0.55708,0.026062,4.68,0.50824,0.61061
ATPU,08091011,g166,1.3208,0.56455,42.74,0.36494,4.7802
ATPU,08091011,g17,0,,,,
ATPU,08091011,g170,0,,,,
ATPU,08091011,g173,0,,,,
ATPU,08091011,g174,0,,,,
ATPU,08091011,g175,0.11701,0.14275,122,0.010076,1.359
ATPU,08091011,g176,0,,,,
ATPU,08091011,g177,0.15075,0.088938,59,0.048422,0.46932
ATPU,08091011,g178,0.069613,0.065647,94.3,0.012842,0.37735
ATPU,08091011,g179,0,,,,
ATPU,08091011,g18,0,,,,
ATPU,08091011,g180,0,,,,
ATPU,08091011,g181,0.066252,0.042443,64.06,0.018859,0.23275
ATPU,08091011,g182,0.43162,0.31463,72.9,0.00012646,1473.1
ATPU,08091011,g183,7.232,0.33834,4.68,6.598,7.927
ATPU,08091011,g184,0,,,,
ATPU,08091011,g185,0,,,,
ATPU,08091011,g186,0.14215,0.14348,100.93,0.020606,0.98067
ATPU,08091011,g187,0.60996,0.49849,81.73,0.028617,13.001
ATPU,08091011,g188,1.7223,1.3271,77.05,0.26021,11.4
ATPU,08091011,g189,0.84958,0.30176,35.52,0.28969,2.4916
ATPU,08091011,g19,0,,,,
ATPU,08091011,g190,0,,,,
ATPU,08091011,g192,0,,,,
ATPU,08091011,g193,0,,,,
ATPU,08091011,g194,0,,,,
ATPU,08091011,g195,0.069867,0.050677,72.53,0.018013,0.27099
ATPU,08091011,g196,0.12077,0.11163,92.43,0.021443,0.68021
ATPU,08091011,g198,0,,,,
ATPU,08091011,g199,0.023536,0.023846,101.32,0.0041843,0.13238
ATPU,08091011,g20,0,,,,
ATPU,08091011,g200,0.38111,0.32355,84.9,0.080599,1.8021
ATPU,08091011,g201,0.13389,0.065358,48.81,0.051383,0.3489
ATPU,08091011,g202,0.15193,0.15614,102.77,0.025348,0.91068
ATPU,08091011,g203,0,,,,
ATPU,08091011,g205,0.52854,0.5703,107.9,0.066284,4.2145
ATPU,08091011,g206,6.4692,6.6138,102.24,0.17216,243.09
ATPU,08091011,g207,0,,,,
ATPU,08091011,g208,0.67219,0.64907,96.56,0.05113,8.8369
ATPU,08091011,g209,0.66142,0.36194,54.72,0.16103,2.7168
ATPU,08091011,g21,0,,,,
ATPU,08091011,g210,0,,,,
ATPU,08091011,g211,0.2343,0.29118,124.28,1.1818E-06,46450
ATPU,08091011,g212,0.21431,0.12065,56.3,0.00033746,136.1
ATPU,08091011,g213,0,,,,
ATPU,08091011,g214,0.061236,0.064814,105.84,0.0096559,0.38835
ATPU,08091011,g215,0.21658,0.18983,87.65,0.04374,1.0724
ATPU,08091011,g216,0.32866,0.21052,64.06,0.096413,1.1203
ATPU,08091011,g217,0.09256,0.093618,101.14,0.01624,0.52754
ATPU,08091011,g218,0.50761,0.35923,70.77,0.12505,2.0604
ATPU,08091011,g219,0.13314,0.096983,72.84,0.030488,0.58141
ATPU,08091011,g22,0,,,,
ATPU,08091011,g220,0.24091,0.15866,65.86,0.068324,0.84943
ATPU,08091011,g221,0.06603,0.07014,106.22,0.0097584,0.44679
ATPU,08091011,g222,0,,,,
ATPU,08091011,g223,0.31997,0.34478,107.76,0.028065,3.6479
ATPU,08091011,g224,0.79225,0.44101,55.67,0.23978,2.6176
ATPU,08091011,g226,0.52352,0.024492,4.68,0.47762,0.57382
ATPU,08091011,g227,0,,,,
ATPU,08091011,g228,0,,,,
ATPU,08091011,g230,0,,,,
ATPU,08091011,g231,0,,,,
ATPU,08091011,g232,0,,,,
ATPU,08091011,g233,0.99615,0.52413,52.62,0.33627,2.9509
ATPU,08091011,g234,1.0828,0.78571,72.56,0.2591,4.5249
ATPU,08091011,g235,1.9805,0.80419,40.61,0.79017,4.964
ATPU,08091011,g236,0,,,,
ATPU,08091011,g237,0.13609,0.09306,68.38,0.034872,0.53112
ATPU,08091011,g238,0.41671,0.16952,40.68,0.1813,0.95777
ATPU,08091011,g239,0.39293,0.32794,83.46,0.080689,1.9134
ATPU,08091011,g24,0,,,,
ATPU,08091011,g241,0,,,,
ATPU,08091011,g242,0.25892,0.21116,81.56,0.049986,1.3412
ATPU,08091011,g243,0.18997,0.18496,97.36,0.025816,1.3979
ATPU,08091011,g245,0,,,,
ATPU,08091011,g246,0,,,,
ATPU,08091011,g247,0,,,,
ATPU,08091011,g252,1.2387,0.86953,70.2,0.30286,5.0666
ATPU,08091011,g253,0.17212,0.13927,80.92,0.036143,0.81967
ATPU,08091011,g254,0.33064,0.15666,47.38,0.001403,77.92
ATPU,08091011,g255,0,,,,
ATPU,08091011,g256,0.21452,0.22576,105.24,0.031362,1.4674
ATPU,08091011,g257,0,,,,
ATPU,08091011,g258,0.12332,0.11705,94.92,0.015762,0.96485
ATPU,08091011,g259,0.12202,0.10677,87.5,0.015113,0.98522
ATPU,08091011,g26,0,,,,
ATPU,08091011,g260,0,,,,
ATPU,08091011,g266,3.5835,2.4955,69.64,0.7719,16.636
ATPU,08091011,g267,1.5074,0.71197,47.23,0.52386,4.3376
ATPU,08091011,g268,0.14755,0.0971,65.81,0.03999,0.54439
ATPU,08091011,g269,0.96512,0.40425,41.89,0.4104,2.2696
ATPU,08091011,g270,0,,,,
ATPU,08091011,g271,0,,,,
ATPU,08091011,g272,0,,,,
ATPU,08091011,g273,0.22625,0.23008,101.69,0.015586,3.2845
ATPU,08091011,g274,0,,,,
ATPU,08091011,g279,2.6562,2.3244,87.51,0.52143,13.531
ATPU,08091011,g280,0.084779,0.05977,70.5,0.020978,0.34263
ATPU,08091011,g281,0.14862,0.094133,63.34,0.04082,0.54107
ATPU,08091011,g282,0,,,,
ATPU,08091011,g283,0,,,,
ATPU,08091011,g284,0.39914,0.3554,89.04,0.000027505,5792.2
ATPU,08091011,g290,5.1801,4.4367,85.65,0.66382,40.423
ATPU,08091011,g291,0.6961,0.48553,69.75,0.18733,2.5867
ATPU,08091011,g292,0,,,,
ATPU,08091011,g293,0.1899,0.10069,53.02,0.060451,0.59658
ATPU,08091011,g294,0.27136,0.32094,118.27,0.013899,5.2977
ATPU,08091011,g295,0,,,,
ATPU,08091011,g3,0,,,,
ATPU,08091011,g301,0,,,,
ATPU,08091011,g302,1.8165,1.6004,88.11,0.37198,8.8705
ATPU,08091011,g303,0.23516,0.17258,73.39,0.054562,1.0136
ATPU,08091011,g304,0,,,,
ATPU,08091011,g305,0,,,,
ATPU,08091011,g307,0,,,,
ATPU,08091011,g31,0,,,,
ATPU,08091011,g312,0,,,,
ATPU,08091011,g313,0.16496,0.078665,47.69,0.06216,0.43778
ATPU,08091011,g314,0.17598,0.16834,95.66,0.02747,1.1274
ATPU,08091011,g315,0,,,,
ATPU,08091011,g316,0,,,,
ATPU,08091011,g317,0,,,,
ATPU,08091011,g318,0,,,,
ATPU,08091011,g319,0,,,,
ATPU,08091011,g32,0,,,,
ATPU,08091011,g324,0,,,,
ATPU,08091011,g325,0.35002,0.23574,67.35,0.089752,1.365
ATPU,08091011,g326,0.23641,0.16986,71.85,0.059318,0.94221
ATPU,08091011,g327,0,,,,
ATPU,08091011,g328,0,,,,
ATPU,08091011,g329,0.64655,0.3804,58.84,0.00077653,538.32
ATPU,08091011,g33,0,,,,
ATPU,08091011,g331,0,,,,
ATPU,08091011,g332,0,,,,
ATPU,08091011,g334,0,,,,
ATPU,08091011,g335,0,,,,
ATPU,08091011,g336,0.14832,0.10983,74.05,0.034049,0.64612
ATPU,08091011,g337,0.52019,0.28144,54.1,0.16219,1.6684
ATPU,08091011,g34,0,,,,
ATPU,08091011,g342,0,,,,
ATPU,08091011,g343,0,,,,
ATPU,08091011,g344,0,,,,
ATPU,08091011,g345,0,,,,
ATPU,08091011,g346,0.33242,0.24729,74.39,0.069382,1.5927
ATPU,08091011,g347,0,,,,
ATPU,08091011,g35,0,,,,
ATPU,08091011,g354,0,,,,
